TID Lib Viability Chr HeTA TAHRE blood burdock Gene Synonym mean_col status tag1 tag2 tag3 tag4
107199 KK viable 2 -0.25189014333606374 1.0926965918540585 -2.030053504830692 -0.7570832135934522 CG9850 CG9850 -0.4865825674765374 1 0 0 0 1
106484 KK viable 2 0.9753864966374882 0.6881208084944884 -1.4487157662375512 -2.1231129967274573 CG15112 ena -0.47708036445825797 1 0 0 0 1
102520 KK viable 2 -2.3079217563729975 0.4544045657005203 -0.9565408070660159 0.908794798538853 CG42320 Doa -0.47531579979991 1 0 0 0 1
101479 KK viable 2 0.7168282206990447 -0.6032811980741891 0.24657635609595907 -2.099903180160241 CG42316 RhoGAP102A -0.43494495035985653 1 0 0 0 1
104676 KK viable 2 -2.004062870161997 2.120824088418604 -1.1277727638815747 -0.6792067087834402 CG3751 RpS24 -0.422554563602102 1 0 0 0 1
104581 KK viable 2 -0.0033233365031515184 -0.14275185801151308 -2.0362859590936773 0.5709748602552843 CG3034 MED22 -0.4028465733382644 1 0 0 0 1
102791 KK viable 2 -2.57006343134035 -0.4022024159900545 0.33809618359008503 1.0837846433217568 CG14036 CG14036 -0.38759625510464063 1 0 0 0 1
49776 GD viable 3 -0.17384476902988544 -2.2662217530321405 0.6642604085417301 0.3825390224933854 CG33694 cana -0.3483167727567276 1 0 0 0 1
101390 KK viable 2 -2.4165709623644123 -0.7801513979070612 0.5332475965997874 1.3732881635758007 CG13567 CG13567 -0.3225466500239713 1 0 0 0 1
102925 KK viable 2 0.38600153717130053 -2.350361608209016 0.3560052144507766 0.3329393642158932 CG15922 CG15922 -0.3188538730927614 1 0 0 0 1
100723 KK viable 2 -2.8450772079928446 -2.032843696810956 0.7256539524587775 2.877342957600526 CG4211 nonA -0.3187309986861242 2 0 0 1 1
107031 KK viable 2 -0.5748104061987204 1.8118149947370366 -2.1130608461578793 -0.16794400328304526 CG14637 abs -0.2610000652256521 1 0 0 0 1
102175 KK viable 2 0.2762223749857358 0.3970493504600368 -2.0487229156543947 0.44731083999524307 CG10788 ng3 -0.23203508755334473 1 0 0 0 1
107158 KK viable 2 -0.02401852124681508 0.7926184834764137 -2.016168798037594 0.4582726808533469 CG5169 GckIII -0.19732403873866217 1 0 0 0 1
50141 GD viable 2 1.4799669481166557 0.5963741455347731 -0.5045860177361576 -2.240075214830738 CG10728 vls -0.16708003472886673 1 0 0 0 1
101698 KK viable 2 0.3310876695832688 0.7034686587955614 -2.0540043554884675 0.3995293319992753 CG15877 CG15877 -0.15497967377759048 1 0 0 0 1
22637 GD viable 3 0.22321575336873317 -2.2111718319058515 0.6341613589380047 0.8433267456357192 CG7956 CG7956 -0.1276169934908486 1 0 0 0 1
104189 KK viable 2 0.6975550733983295 0.629501125279207 -2.4173864765467763 0.7510953643438627 CG5110 CG5110 -0.08480872838134429 1 0 0 0 1
29709 GD viable 3 0.9162410159339422 -2.163024283296599 -0.35104692455592995 1.5306179244051126 CG14483 CG14483 -0.016803066878368564 1 0 0 0 1
110348 KK viable 2 0.32548727717349174 0.6832313360403032 -2.1692549431058343 1.1759696455673627 CG31368 CG31368 0.003858328918830825 1 0 0 0 1
106066 KK viable 2 0.32183970874817625 0.770558921149382 -2.751645480832869 1.7037957712230738 CG10798 dm 0.011137230071940757 1 0 0 0 1
